age,semester,attendance_percentage,previous_cgpa,mid_1,mid_2,internal_marks,backlogs,academic_average,attendance_risk_score,internal_average,mid_term_average,previous_cgpa_trend,backlog_severity_score,academic_stability,enc_gender_FEMALE,enc_gender_MALE,enc_gender_OTHER,enc_department_code_AI,enc_department_code_CIVIL,enc_department_code_CS,enc_department_code_DS,enc_department_code_ECE,enc_department_code_EEE,enc_department_code_IT,enc_department_code_MECH,enc_attendance_risk_category_AT_RISK,enc_attendance_risk_category_CRITICAL,enc_attendance_risk_category_NORMAL,enc_backlog_severity_category_MODERATE,enc_backlog_severity_category_NONE,enc_backlog_severity_category_SEVERE,target_cgpa
-1.0,0.3333333333333333,0.8163350785340318,0.6785185185185183,0.24442391447802525,0.7426256488163063,0.7824340607845754,0.0,0.6641758873401343,0.0,0.7824340607845767,0.5369878338693886,-0.1333333333333333,0.0,0.8913807079167793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.4
-1.0,1.0,1.509947643979058,0.6370370370370366,0.2576217500329942,0.7309786048866949,0.3882715222921401,0.0,0.5233510561862337,0.0,0.38827152229214107,0.5375471961963354,-0.4666666666666666,0.0,0.721156444204269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.29
-2.0,-1.0,-0.11518324607329843,0.1037037037037036,0.3288900620298264,0.33092796556526133,0.6271254518677196,0.0,0.4831153901422617,0.0,0.6271254518677201,0.35407635295762746,0.0,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.79
-2.0,-0.3333333333333333,0.07078534031413602,0.2044444444444443,1.1255114161277542,0.7122420559564503,0.43379301111259844,0.0,0.8475355654548066,0.0,0.4337930111125987,0.9867151447350014,1.1333333333333333,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.43
-1.0,0.3333333333333333,-0.21319371727748587,0.3940740740740736,-0.19321631252474641,0.12634510697556678,0.02035078323738093,0.0,-0.0008621928437994288,0.0,0.020350783237380727,-0.03523982659767919,2.133333333333333,0.0,1.298297757362875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.75
-1.0,1.0,-0.11937172774869086,0.3229629629629629,0.9676653028903247,0.516774275224712,0.4627125451867713,0.0,0.7268285673228907,0.0,0.4627125451867718,0.7954132289190315,-0.7999999999999998,0.0,1.123750337746555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.41
0.0,-1.0,0.43685863874345576,-0.12148148148148152,-0.5590603141084864,-0.6560324091657173,-0.17994376757263428,2.0,-0.5009340422474493,0.0,-0.17994376757263403,-0.661166270451686,0.0,0.4,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.3
0.0,-0.3333333333333333,0.3706806282722523,-0.6785185185185187,-0.5669790154414678,-0.25446259020129164,-0.3127594055429109,0.0,-0.39977008190831986,0.0,-0.3127594055429109,-0.44357432526919355,-6.266666666666666,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.67
1.0,0.3333333333333333,0.16879581151832465,-0.5718518518518517,-0.5031014913554183,-0.6995822255981771,-0.5210871602624182,0.0,-0.6193418594625661,0.0,-0.5210871602624185,-0.6555726471822131,1.1999999999999997,0.0,2.649824371791408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.49
1.0,1.0,0.585968586387435,-0.5659259259259259,-0.7121552065461265,-0.14001772376250166,-0.03909492569286405,0.0,-0.31125161661158235,0.0,-0.0390949256928643,-0.4575583834428756,0.06666666666666665,0.0,2.210483653066739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.74
0.0,-1.0,-2.010052356020942,-0.7318518518518521,-1.458624785535172,-1.1376123559944302,-1.0882313562725938,3.0,-1.334961919816065,0.2269,-1.088231356272594,-1.4039994406376737,0.0,0.6,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.23
0.0,-0.3333333333333333,-2.5411518324607325,-1.3125925925925925,-0.7031806783687475,-1.188251677427523,-1.217833712679074,0.0,-1.126311251616611,0.3115,-1.2178337126790744,-1.0314641308907853,-6.533333333333332,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.1
1.0,0.3333333333333333,-2.6634554973821984,-1.3481481481481483,-0.9692490431569221,-1.1588808709963287,-1.4486544383451607,0.0,-1.2941514585428935,0.3309,-1.4486544383451607,-1.1562019298000286,-0.3999999999999999,0.0,3.1091596865711972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.88
1.0,1.0,-2.356858638743455,-1.4074074074074074,-0.7443579253002508,-1.3011773642233198,-1.5059579595662074,0.0,-1.2866791205632986,0.2821,-1.505957959566208,-1.1153684799328774,-0.6666666666666666,0.0,2.8222102134558233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.03
0.0,-1.0,0.3547643979057591,0.18666666666666637,-0.8214332849412697,0.013419420179769622,-0.0005355469272997787,0.0,-0.27906308377640476,0.0,-0.0005355469272994459,-0.4307089917494067,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.58
0.0,-0.3333333333333333,1.0232460732984296,0.07999999999999988,0.37640227002771504,-0.06405874161286243,-0.23456955415718356,0.0,0.04282224457537027,0.0,-0.23456955415718345,0.16109635016081644,-1.1999999999999997,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.03
1.0,0.3333333333333333,0.3824083769633518,0.2103703703703701,0.011086181866173613,-0.002278769464489263,0.11460704244209326,0.0,0.05834171576375917,0.0,0.1146070424420939,0.0022374493077886755,1.4666666666666666,0.0,0.587138611186166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.65
1.0,1.0,0.1285863874345559,0.18074074074074056,-0.18001847696977744,-0.01747056589441696,-0.08408086758602262,0.0,-0.08765627245293893,0.0,-0.08408086758602251,-0.10739756677387868,-0.3333333333333333,0.0,0.48014050256687385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.4
-2.0,-1.0,0.673089005235603,-0.2755555555555555,-0.4012142008710574,0.1486264084061275,-1.0164680680144604,0.0,-0.4388561574938929,0.0,-1.0164680680144607,-0.13312823381345323,0.0,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.01
-2.0,-0.3333333333333333,1.045026178010472,-0.25777777777777805,-0.9803352250230961,-0.41549563235852643,-0.4064801178203242,0.0,-0.6440580543181488,0.0,-0.4064801178203246,-0.7517829674171452,0.19999999999999996,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.45
-1.0,0.3333333333333333,0.3572774869109948,-0.42370370370370364,-0.678368747525406,0.21800227876946418,-0.056232427366448595,1.0,-0.16927719499928184,0.0,-0.05623242736644836,-0.24164452524122546,-1.8666666666666665,0.2,0.7843825992974872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.89
-1.0,1.0,0.8498429319371736,-0.3940740740740741,-0.687343275702785,-0.4767692112925691,-0.1756593921542376,0.0,-0.478517028308665,0.0,-0.17565939215423787,-0.6298419801426381,0.3333333333333333,0.0,0.713590921372602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.47
-1.0,-1.0,-1.4747643979057583,-0.7437037037037036,-0.5912630328626107,-1.101152044562603,-1.2328290266434603,2.0,-1.057910619341859,0.1417,-1.2328290266434605,-0.9240665641169075,0.0,0.4,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.1
-1.0,-0.3333333333333333,-1.3038743455497381,-1.38962962962963,-1.394747261449122,-0.41701481200151924,-1.413308341143393,0.0,-1.155051013076591,0.1145,-1.4133083411433933,-0.9721717242343735,-7.266666666666666,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.53
0.0,0.3333333333333333,-1.643141361256544,-1.2651851851851856,-1.0848620826184505,-1.1781238131409042,-0.7492301512920074,1.0,-1.0929731283230344,0.1685,-0.7492301512920074,-1.2283596699762278,1.3999999999999997,0.2,3.078897595244529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.14
0.0,1.0,-1.5518324607329836,-1.294814814814815,-1.0838062557740529,-1.0297506013419424,-0.9532735305931188,3.0,-1.1096421899698228,0.154,-0.9532735305931189,-1.1455740455880303,-0.3333333333333333,0.6,2.6103755741691437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.58
-2.0,-1.0,-1.438743455497382,-1.4251851851851853,-1.4686551405569483,-1.3102924420812765,-1.6077118757531135,1.0,-1.5895962063514866,0.136,-1.6077118757531137,-1.5046846594881844,0.0,0.2,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.46
-2.0,-0.3333333333333333,-1.3683769633507847,-1.7688888888888892,-1.8022964233865642,-1.3087732624382835,-1.9188646405141254,2.0,-1.8212386837189245,0.1248,-1.9188646405141263,-1.6803244301496303,-3.866666666666666,0.4,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.05
-1.0,0.3333333333333333,-1.3315183246073294,-1.8933333333333335,-1.4290616338920414,-1.151284972781365,-1.0170036149417598,0.0,-1.3039229774392869,0.1189,-1.01700361494176,-1.3956090057334647,-1.3999999999999997,0.0,2.165090516076736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.82
-1.0,1.0,-2.163350785340314,-1.7807407407407407,-1.9332189520918566,-1.6566654006836314,-1.4561520953273535,3.0,-1.835033769219715,0.2513,-1.456152095327354,-1.9421059991609575,1.2666666666666664,0.6,1.8003242366927859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.72
-1.0,-1.0,-1.3005235602094234,-0.4829629629629632,-0.9634419955127358,-0.8114951259653121,-0.29401526308742854,1.0,-0.7475211955740766,0.114,-0.2940152630874285,-0.9609844776954282,0.0,0.2,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
-1.0,-0.3333333333333333,0.04146596858638781,-0.8562962962962964,-0.33152962914082157,-0.4129636662868719,-0.8059981255857551,2.0,-0.5503664319586147,0.0,-0.8059981255857552,-0.4060970493637257,-4.199999999999999,0.4,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.79
0.0,0.3333333333333333,-0.8833507853403131,-0.9214814814814818,-0.4017421142932564,0.35422205342448443,-0.6019547462846437,0.0,-0.21296163241845073,0.0476,-0.6019547462846437,-0.02013704377010285,-0.7333333333333333,0.0,2.11159146176709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.54
0.0,1.0,-0.7752879581151829,-0.7911111111111111,-0.40438168140425007,0.15976705912140787,-0.7438746820190123,0.0,-0.33826699238396335,0.0304,-0.7438746820190124,-0.12865333519787508,1.4666666666666666,0.0,1.7241286138881384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.72
-2.0,-1.0,-0.5021989528795804,0.4355555555555552,-0.28876864194272195,0.24281554627168012,0.3223992502343016,0.0,0.11697082914211787,0.0,0.3223992502343015,-0.021815130750944753,0.0,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.07
-2.0,-0.3333333333333333,-0.22575916230366436,0.37037037037037035,0.39012801900488225,0.25902012913026945,0.1403132949524697,0.0,0.3043540738611869,0.0,0.14031329495247027,0.3468046427073131,-0.7333333333333333,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.67
-1.0,0.3333333333333333,-0.46952879581151746,0.25185185185185177,0.18318595750296862,0.19420179769591062,-0.18262150220913165,0.0,0.0888058629113379,0.0,-0.18262150220913126,0.20137043770102053,-1.3333333333333333,0.0,0.803296406376655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.5
-1.0,1.0,-0.2869109947643977,0.18074074074074056,0.09713606968457111,0.3106722369920246,0.16655509439014515,0.0,0.22675671791924076,0.0,0.1665550943901461,0.22038875681722747,-0.7999999999999998,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.77
-1.0,-1.0,-2.8016753926701563,-1.2770370370370372,-1.531476837798601,-0.8970755791872392,-1.2992368456285985,2.0,-1.3458830291708572,0.3529,-1.299236845628599,-1.3094672073835836,0.0,0.4,-0.04620372872196704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.9
-1.0,-0.3333333333333333,-3.3796858638743448,-1.508148148148148,-1.3525141876732216,-1.109254335991898,-1.3297630204846702,3.0,-1.3717488144848393,0.4449,-1.3297630204846707,-1.3318417004614747,-2.5999999999999996,0.6,-0.04620372872196704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.4
0.0,0.3333333333333333,-3.1970680628272246,-1.6562962962962962,-1.035238220931767,-0.7243954931003926,-1.4486544383451607,2.0,-1.1539014226181918,0.4159,-1.4486544383451607,-0.9509159558103771,-1.6666666666666665,0.4,1.696568495001351,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.33
0.0,1.0,-2.6793717277486904,-1.7214814814814816,-1.0262636927543884,-1.6247626281807828,-1.4641852992368463,0.0,-1.496479379221152,0.3335,-1.4641852992368465,-1.4437141658509307,-0.7333333333333333,0.0,1.7516887327749258,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.58
-1.0,-1.0,0.031413612565445025,-0.10962962962962992,-0.09449650257357821,-0.11672363590327928,0.4321863703306999,0.0,0.09053024859893676,0.0,0.4321863703307004,-0.11746608865892931,0.0,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.69
-1.0,-0.3333333333333333,-0.0029319371727745836,0.14518518518518525,-0.1984954467467337,0.2043296619825293,-0.03373945641986931,1.0,0.0077597355941948585,0.0,-0.03373945641986925,0.005034260942524917,2.8666666666666663,0.2,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.45
0.0,0.3333333333333333,0.20481675392670218,0.07407407407407407,-0.43130526593638707,0.5157614887960503,0.5949926362297489,0.0,0.26584279350481377,0.0,0.5949926362297497,0.053698783386938544,-0.7999999999999998,0.0,1.152931640097271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.59
0.0,1.0,-0.044816753926701286,0.07999999999999988,0.12300382737231004,0.13140903911887578,0.29026643459633084,0.0,0.21238683718925083,0.0,0.29026643459633117,0.13536568312124111,0.06666666666666665,0.0,0.9524452850580923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.06
-1.0,-1.0,0.3698429319371733,-0.014814814814815025,0.2180282433680873,-0.07874414482845966,0.18529923684562827,0.0,0.13019111941370884,0.0,0.1852992368456285,0.06936092854146246,0.0,0.0,-0.04620372872196704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.73
-1.0,-0.3333333333333333,0.09340314136125731,0.16888888888888898,0.2148607628348946,0.3749841752120523,0.34007229883518514,0.0,0.3560856444891502,0.0,0.3400722988351856,0.3182771640330015,2.0666666666666664,0.0,-0.04620372872196704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.12
0.0,0.3333333333333333,0.1034554973821989,0.2814814814814813,0.022172363732347225,0.11571084947461689,0.3502476904538756,0.0,0.19169420893806538,0.0,0.35024769045387627,0.07271710250314546,1.2666666666666664,0.0,1.317751958930019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.69
0.0,1.0,0.07664921465968638,0.23999999999999963,-0.027979411376535045,0.10001265983035801,0.36952737983665773,0.0,0.1744503520620776,0.0,0.36952737983665807,0.037477275905467074,-0.4666666666666666,0.0,1.1486084841934612,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.84
-2.0,-1.0,0.6345549738219898,0.6488888888888882,1.1703840570146484,1.1310292442081276,1.3945641986879096,0.0,1.3660008621928432,0.0,1.3945641986879105,1.2417843658229613,0.0,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.02
-2.0,-0.3333333333333333,0.7987434554973831,0.9333333333333329,1.2833575293651829,1.1016584377769338,1.0228946311420535,0.0,1.263112516166115,0.0,1.022894631142054,1.2854146273248492,3.1999999999999993,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.27
-1.0,0.3333333333333333,1.0324607329842934,1.0044444444444447,0.7554441071664237,1.075832383846057,0.9548801713750167,0.0,1.0372179910906736,0.0,0.9548801713750172,0.9917494056775271,0.7999999999999998,0.0,1.66954877060254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.4
-1.0,1.0,0.12942408376963366,1.057777777777778,0.8932295103602998,1.1401443220660845,1.3945641986879096,0.0,1.2688604684581113,0.0,1.3945641986879105,1.1002656971052993,0.5999999999999999,0.0,1.6144285328289654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.38
-1.0,-1.0,-0.04397905759162232,0.9925925925925919,0.5516695261977027,0.7811115331054564,1.0352122104699424,0.0,0.8802988935191832,0.0,1.0352122104699424,0.7210180394350434,0.0,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.11
-1.0,-0.3333333333333333,0.2885863874345556,0.9866666666666661,1.1635211825260647,0.6276743891631852,1.3945641986879096,0.0,1.1728696651817785,0.0,1.3945641986879105,0.9604251153684794,-0.06666666666666665,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.24
0.0,0.3333333333333333,0.7987434554973831,1.0281481481481478,1.17830275834763,1.163438409925307,1.2001606640781897,0.0,1.3113953154188813,0.0,1.20016066407819,1.2641588589008528,0.4666666666666666,0.0,0.15860578222102137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.46
0.0,1.0,0.6940314136125664,1.081481481481481,1.3599049755840031,1.1011520445626033,1.2371134020618555,0.0,1.3671504526512421,0.0,1.2371134020618562,1.3256887148650534,0.5999999999999999,0.0,0.35098621994055657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.45
-2.0,-1.0,0.04481675392670247,0.3762962962962962,-0.5632836214860765,0.21141916698316232,-0.347569955817379,0.0,-0.2342290558988361,0.0,-0.34756995581737904,-0.18458956789260308,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.35
-2.0,-0.3333333333333333,-0.40083769633507826,-0.05629629629629668,-0.5664511020192692,-0.08228889732877581,-0.5119828624983266,0.0,-0.40551803420031635,0.0,-0.5119828624983267,-0.347923367361209,-4.866666666666666,0.0,-0.04620372872196704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.99
-1.0,0.3333333333333333,-1.082722513089005,-0.16296296296296317,-0.4957107034446356,-1.0758323838460566,-0.7610121836925965,0.0,-0.8446615893088084,0.0793,-0.7610121836925964,-0.8591805341910231,-1.1999999999999997,0.0,2.55795730883545,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.82
-1.0,1.0,-0.1922513089005225,-0.23407407407407435,-0.21961198363468437,-0.6352702873781494,-0.3497121435265766,0.0,-0.4308090242850985,0.0,-0.3497121435265768,-0.4698643546357157,-0.7999999999999998,0.0,2.449338016752229,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.89
0.0,-1.0,-1.0936125654450255,-1.06962962962963,-1.1218160221723634,-1.1563489049246742,-1.05984736912572,1.0,-1.2096565598505529,0.0811,-1.0598473691257204,-1.2356313802265424,0.0,0.2,-0.04620372872196704,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.15
0.0,-0.3333333333333333,-1.0014659685863874,-1.3599999999999999,-1.4116404909594824,-0.7846562856057729,-1.5257731958762892,2.0,-1.340709872108061,0.0664,-1.5257731958762895,-1.1836106838204454,-3.266666666666666,0.4,-0.04620372872196704,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.94
1.0,0.3333333333333333,-1.5945549738219893,-1.4251851851851853,-1.7489771677444894,-1.6283073806810993,-1.4266970143258808,2.0,-1.7470900991521765,0.1608,-1.426697014325881,-1.8285554467906595,-0.7333333333333333,0.4,1.6798162658740883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.36
1.0,1.0,-1.7042931937172767,-1.5555555555555556,-1.7933218952091852,-1.5543739713887839,-0.7674387468201904,1.0,-1.4993533553671499,0.1783,-0.7674387468201903,-1.8112152146552938,-1.4666666666666666,0.2,1.8268035666036209,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.95
-1.0,-1.0,0.0615706806282722,0.3585185185185188,-0.47987330077867224,0.005317128750474946,-0.32882581336189665,0.0,-0.27561431240120704,0.0,-0.32882581336189604,-0.25395049643406553,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.55
-1.0,-0.3333333333333333,-0.22575916230366436,0.06222222222222195,-0.13409000923848516,-0.8074439802506649,0.07711875753112854,0.0,-0.3124012070699813,0.0,0.07711875753112853,-0.5196476017340236,-3.333333333333333,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.57
0.0,0.3333333333333333,-0.7518324607329838,0.06814814814814775,-0.221723637323479,-0.18407393340929262,-0.24849377426697095,0.0,-0.22445753700244284,0.0267,-0.24849377426697022,-0.2215074814711234,0.06666666666666665,0.0,1.4982437179140773,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.22
0.0,1.0,-0.7861780104712034,0.0029629629629629,-0.3610927807839514,0.016457779465755308,-0.17298165751774022,0.0,-0.17215117114527967,0.0321,-0.17298165751774006,-0.18458956789260308,-0.7333333333333333,0.0,1.4106998108619293,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.23
0.0,-1.0,0.13193717277486935,-0.32888888888888923,-0.47248251286788956,0.2914292948474489,-0.18797697148212641,1.0,-0.11409685299612005,0.0,-0.1879769714821263,-0.09173542161935477,0.0,0.2,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.82
0.0,-0.3333333333333333,0.5365445026178012,-0.37037037037037035,0.10294311732875742,-0.024053677680718796,-0.4064801178203242,1.0,-0.10260094841212794,0.0,-0.4064801178203246,0.03859600055936141,-0.4666666666666666,0.2,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.9
